,SYMBOL_A,UNIPROT_AC_A,INTERACTION_TYPE,SYMBOL_B,UNIPROT_AC_B,SOURCE
501,CUL2,Q13617,,RBX2,Q9WTZ1,APID
502,CUL2,Q13617,,RBX1,P62878,APID
503,CUL2,Q13617,,SOCS1,O15524,APID
504,CUL2,Q13617,,GAG,P05888,APID
505,CUL2,Q13617,,TF65,Q04206,APID
506,CUL2,Q13617,,HS90B,P08238,APID
507,CUL2,Q13617,,TFE3,P19532,APID
508,CUL2,Q13617,,MAGA6,P43360,APID
509,CUL2,Q13617,,TIM13,Q9Y5L4,APID
510,CUL2,Q13617,,TP4A3,O75365,APID
511,CUL2,Q13617,,CRCM,P23508,APID
512,CUL2,Q13617,,SOMA,P01241,APID
513,CUL2,Q13617,,DLG3,Q92796,APID
514,CUL2,Q13617,,MED8,Q96G25,APID
515,CUL2,Q13617,,CUL4A,Q13619,APID
516,CUL2,Q13617,,UBB,P0CG47,APID
517,CUL2,Q13617,,DCNL1,Q96GG9,APID
518,CUL2,Q13617,,DCNL2,Q6PH85,APID
519,CUL2,Q13617,,SOCS1,O35716,APID
520,CUL2,Q13617,,WSB1,O54927,APID
521,CUL2,Q13617,,UB2D1,P51668,APID
522,CUL2,Q13617,,GAG,P04591,APID
523,CUL2,Q13617,,KAT2A,Q92830,APID
524,CUL2,Q13617,,ASB2,Q96Q27,APID
525,CUL2,Q13617,,GLMN,Q92990,APID
526,CUL2,Q13617,,PFD5,Q99471,APID
527,CUL2,Q13617,,SKP2,Q13309,APID
528,CUL2,Q13617,,B2L11,O43521,APID
529,CUL2,Q13617,,ABCF1,Q8NE71,APID
530,CUL2,Q13617,,ACLY,P53396,APID
531,CUL2,Q13617,,ACTA,P62736,APID
532,CUL2,Q13617,,ACTB,P60709,APID
533,CUL2,Q13617,,ACTBL,Q562R1,APID
534,CUL2,Q13617,,GDE,P35573,APID
535,CUL2,Q13617,,AIFM1,O95831,APID
536,CUL2,Q13617,,AKP8L,Q9ULX6,APID
537,CUL2,Q13617,,FBF1,Q8TES7,APID
538,CUL2,Q13617,,ALDOA,P04075,APID
539,CUL2,Q13617,,ANR39,Q53RE8,APID
540,CUL2,Q13617,,ANXA2,P07355,APID
541,CUL2,Q13617,,APOD,P05090,APID
542,CUL2,Q13617,,APRV1,Q53RT3,APID
543,CUL2,Q13617,,BAG4,O95429,APID
544,CUL2,Q13617,,BOLA2,Q9H3K6,APID
545,CUL2,Q13617,,BRAP,Q7Z569,APID
546,CUL2,Q13617,,BTG3,Q14201,APID
547,CUL2,Q13617,,EDRF1,Q3B7T1,APID
548,CUL2,Q13617,,CK070,Q9BRQ4,APID
549,CUL2,Q13617,,CN166,Q9Y224,APID
550,CUL2,Q13617,,C1QBP,Q07021,APID
551,CUL2,Q13617,,RTCB,Q9Y3I0,APID
552,CUL2,Q13617,,VWA7,Q9Y334,APID
553,CUL2,Q13617,,YAED1,Q9NRH1,APID
554,CUL2,Q13617,,DFFB,O76075,APID
555,CUL2,Q13617,,CARM1,Q86X55,APID
556,CUL2,Q13617,,CASPE,P31944,APID
557,CUL2,Q13617,,CDN2A,P42771,APID
558,CUL2,Q13617,,CE152,O94986,APID
559,CUL2,Q13617,,CIRBP,Q14011,APID
560,CUL2,Q13617,,CLH1,Q00610,APID
561,CUL2,Q13617,,CSN4,Q9BT78,APID
562,CUL2,Q13617,,CSN7B,Q9H9Q2,APID
563,CUL2,Q13617,,LC7L3,O95232,APID
564,CUL2,Q13617,,YBOX3,P16989,APID
565,CUL2,Q13617,,CYTA,P01040,APID
566,CUL2,Q13617,,PYRG1,P17812,APID
567,CUL2,Q13617,,CATD,P07339,APID
568,CUL2,Q13617,,CUL4B,Q13620,APID
569,CUL2,Q13617,,DAZP1,Q96EP5,APID
570,CUL2,Q13617,,DCD,P81605,APID
571,CUL2,Q13617,,DDX1,Q92499,APID
572,CUL2,Q13617,,DDX17,Q92841,APID
573,CUL2,Q13617,,DDX56,Q9NY93,APID
574,CUL2,Q13617,,DDX3X,O00571,APID
575,CUL2,Q13617,,DDX5,P17844,APID
576,CUL2,Q13617,,DERL2,Q9GZP9,APID
577,CUL2,Q13617,,DHX15,O43143,APID
578,CUL2,Q13617,,DHX9,Q08211,APID
579,CUL2,Q13617,,DNJA1,P31689,APID
580,CUL2,Q13617,,DNJB6,O75190,APID
581,CUL2,Q13617,,DJC10,Q8IXB1,APID
582,CUL2,Q13617,,DSG1,Q02413,APID
583,CUL2,Q13617,,DESP,P15924,APID
584,CUL2,Q13617,,EF1A1,P68104,APID
585,CUL2,Q13617,,EF1A2,Q05639,APID
586,CUL2,Q13617,,EF1B,P24534,APID
587,CUL2,Q13617,,EF1D,P29692,APID
588,CUL2,Q13617,,EF1G,P26641,APID
589,CUL2,Q13617,,EGFLA,Q63HQ2,APID
590,CUL2,Q13617,,AGO2,Q9UKV8,APID
591,CUL2,Q13617,,IF5A1,P63241,APID
592,CUL2,Q13617,,ELAV1,Q15717,APID
593,CUL2,Q13617,,EMD,P50402,APID
594,CUL2,Q13617,,ENOA,P06733,APID
595,CUL2,Q13617,,ENOG,P09104,APID
596,CUL2,Q13617,,EWS,Q01844,APID
597,CUL2,Q13617,,RAM,Q9BTL3,APID
598,CUL2,Q13617,,FA98A,Q8NCA5,APID
599,CUL2,Q13617,,FEM1A,Q9BSK4,APID
600,CUL2,Q13617,,FEM1C,Q96JP0,APID
601,CUL2,Q13617,,FILA,P20930,APID
602,CUL2,Q13617,,FILA2,Q5D862,APID
603,CUL2,Q13617,,FUS,P35637,APID
604,CUL2,Q13617,,G3P,P04406,APID
605,CUL2,Q13617,,GDPD3,Q7L5L3,APID
606,CUL2,Q13617,,GCSP,P23378,APID
607,CUL2,Q13617,,GRSF1,Q12849,APID
608,CUL2,Q13617,,GSTP1,P09211,APID
609,CUL2,Q13617,,H12,P16403,APID
610,CUL2,Q13617,,H2B2E,Q16778,APID
611,CUL2,Q13617,,ROA0,Q13151,APID
612,CUL2,Q13617,,ROA1,P09651,APID
613,CUL2,Q13617,,ROA2,P22626,APID
614,CUL2,Q13617,,ROA3,P51991,APID
615,CUL2,Q13617,,ROAA,Q99729,APID
616,CUL2,Q13617,,HNRPC,P07910,APID
617,CUL2,Q13617,,HNRC1,O60812,APID
618,CUL2,Q13617,,HNRPD,Q14103,APID
619,CUL2,Q13617,,HNRPF,P52597,APID
620,CUL2,Q13617,,HNRH1,P31943,APID
621,CUL2,Q13617,,HNRH3,P31942,APID
622,CUL2,Q13617,,HNRPK,P61978,APID
623,CUL2,Q13617,,HNRPM,P52272,APID
624,CUL2,Q13617,,HNRPR,O43390,APID
625,CUL2,Q13617,,HNRPU,Q00839,APID
626,CUL2,Q13617,,HNRL1,Q9BUJ2,APID
627,CUL2,Q13617,,HNRDL,O14979,APID
628,CUL2,Q13617,,HORN,Q86YZ3,APID
629,CUL2,Q13617,,HS90A,P07900,APID
630,CUL2,Q13617,,ENPL,P14625,APID
631,CUL2,Q13617,,HS71A,P0DMV8,APID
632,CUL2,Q13617,,HS71L,P34931,APID
633,CUL2,Q13617,,GRP78,P11021,APID
634,CUL2,Q13617,,HSP7C,P11142,APID
635,CUL2,Q13617,,GRP75,P38646,APID
636,CUL2,Q13617,,TR112,Q9UI30,APID
637,CUL2,Q13617,,CH60,P10809,APID
638,CUL2,Q13617,,IF2B1,Q9NZI8,APID
639,CUL2,Q13617,,ILF2,Q12905,APID
640,CUL2,Q13617,,ILF3,Q12906,APID
641,CUL2,Q13617,,IRS4,O14654,APID
642,CUL2,Q13617,,PLAK,P14923,APID
643,CUL2,Q13617,,KDEL1,Q6UW63,APID
644,CUL2,Q13617,,FUBP2,Q92945,APID
645,CUL2,Q13617,,KLC3,Q6P597,APID
646,CUL2,Q13617,,PPR21,Q6ZMI0,APID
647,CUL2,Q13617,,K2C1,P04264,APID
648,CUL2,Q13617,,K1C10,P13645,APID
649,CUL2,Q13617,,K1C13,P13646,APID
650,CUL2,Q13617,,K1C14,P02533,APID
651,CUL2,Q13617,,K1C16,P08779,APID
652,CUL2,Q13617,,K22E,P35908,APID
653,CUL2,Q13617,,K1C24,Q2M2I5,APID
654,CUL2,Q13617,,K2C5,P13647,APID
655,CUL2,Q13617,,K2C6A,P02538,APID
656,CUL2,Q13617,,K2C6C,P48668,APID
657,CUL2,Q13617,,K2C71,Q3SY84,APID
658,CUL2,Q13617,,K2C75,O95678,APID
659,CUL2,Q13617,,K22O,Q01546,APID
660,CUL2,Q13617,,K2C78,Q8N1N4,APID
661,CUL2,Q13617,,K1C9,P35527,APID
662,CUL2,Q13617,,LARP1,Q6PKG0,APID
663,CUL2,Q13617,,LG3BP,Q08380,APID
664,CUL2,Q13617,,LOXL1,Q08397,APID
665,CUL2,Q13617,,LRC14,Q15048,APID
666,CUL2,Q13617,,MCM3,P25205,APID
667,CUL2,Q13617,,MELPH,Q9BV36,APID
668,CUL2,Q13617,,MORC2,Q9Y6X9,APID
669,CUL2,Q13617,,MRT4,Q9UKD2,APID
670,CUL2,Q13617,,C1TC,P11586,APID
671,CUL2,Q13617,,MTHSD,Q2M296,APID
672,CUL2,Q13617,,CSN9,Q8WXC6,APID
673,CUL2,Q13617,,NP1L1,P55209,APID
674,CUL2,Q13617,,NUCL,P19338,APID
675,CUL2,Q13617,,NFRKB,Q6P4R8,APID
676,CUL2,Q13617,,NKAPL,Q5M9Q1,APID
677,CUL2,Q13617,,NONO,Q15233,APID
678,CUL2,Q13617,,NPM,P06748,APID
679,CUL2,Q13617,,NUCB2,P80303,APID
680,CUL2,Q13617,,8ODP,P36639,APID
681,CUL2,Q13617,,NU214,P35658,APID
682,CUL2,Q13617,,NUP88,Q99567,APID
683,CUL2,Q13617,,PABP1,P11940,APID
684,CUL2,Q13617,,PABP4,Q13310,APID
685,CUL2,Q13617,,PABP2,Q86U42,APID
686,CUL2,Q13617,,PAR14,Q460N5,APID
687,CUL2,Q13617,,PCBP1,Q15365,APID
688,CUL2,Q13617,,PCBP2,Q15366,APID
689,CUL2,Q13617,,PIMT,P22061,APID
690,CUL2,Q13617,,PCNA,P12004,APID
691,CUL2,Q13617,,PDCD6,O75340,APID
692,CUL2,Q13617,,PEPD,P12955,APID
693,CUL2,Q13617,,SERA,O43175,APID
694,CUL2,Q13617,,KPYM,P14618,APID
695,CUL2,Q13617,,PLOD1,Q02809,APID
696,CUL2,Q13617,,RPB1,P24928,APID
697,CUL2,Q13617,,POP7,O75817,APID
698,CUL2,Q13617,,LIPA1,Q13136,APID
699,CUL2,Q13617,,PRDX1,Q06830,APID
700,CUL2,Q13617,,PRDX2,P32119,APID
701,CUL2,Q13617,,PRDX3,P30048,APID
702,CUL2,Q13617,,PRDX4,Q13162,APID
703,CUL2,Q13617,,ANM1,Q99873,APID
704,CUL2,Q13617,,PRP39,Q86UA1,APID
705,CUL2,Q13617,,PSMD4,P55036,APID
706,CUL2,Q13617,,PTOV1,Q86YD1,APID
707,CUL2,Q13617,,QPCT,Q16769,APID
708,CUL2,Q13617,,RBP2,P49792,APID
709,CUL2,Q13617,,RBM14,Q96PK6,APID
710,CUL2,Q13617,,RBM4,Q9BWF3,APID
711,CUL2,Q13617,,RBM3,P98179,APID
712,CUL2,Q13617,,RCBT1,Q8NDN9,APID
713,CUL2,Q13617,,RN187,Q5TA31,APID
714,CUL2,Q13617,,MCES,O43148,APID
715,CUL2,Q13617,,RNPS1,Q15287,APID
716,CUL2,Q13617,,RL11,P62913,APID
717,CUL2,Q13617,,RL12,P30050,APID
718,CUL2,Q13617,,RL13,P26373,APID
719,CUL2,Q13617,,RL14,P50914,APID
720,CUL2,Q13617,,RL15,P61313,APID
721,CUL2,Q13617,,RL18,Q07020,APID
722,CUL2,Q13617,,RL19,P84098,APID
723,CUL2,Q13617,,RL21,P46778,APID
724,CUL2,Q13617,,RL22,P35268,APID
725,CUL2,Q13617,,RL23,P62829,APID
726,CUL2,Q13617,,RL23A,P62750,APID
727,CUL2,Q13617,,RL24,P83731,APID
728,CUL2,Q13617,,RL27,P61353,APID
729,CUL2,Q13617,,RL27A,P46776,APID
730,CUL2,Q13617,,RL28,P46779,APID
731,CUL2,Q13617,,RL3,P39023,APID
732,CUL2,Q13617,,RL31,P62899,APID
733,CUL2,Q13617,,RL36,Q9Y3U8,APID
734,CUL2,Q13617,,HNRH2,P55795,APID
735,CUL2,Q13617,,RL38,P63173,APID
736,CUL2,Q13617,,RL4,P36578,APID
737,CUL2,Q13617,,RL5,P46777,APID
738,CUL2,Q13617,,RL6,Q02878,APID
739,CUL2,Q13617,,RL7,P18124,APID
740,CUL2,Q13617,,RL8,P62917,APID
741,CUL2,Q13617,,RL9,P32969,APID
742,CUL2,Q13617,,RLA0,P05388,APID
743,CUL2,Q13617,,RLA1,P05386,APID
744,CUL2,Q13617,,RLA2,P05387,APID
745,CUL2,Q13617,,RS13,P62277,APID
746,CUL2,Q13617,,RS14,P62263,APID
747,CUL2,Q13617,,RS15A,P62244,APID
748,CUL2,Q13617,,RS16,P62249,APID
749,CUL2,Q13617,,RS18,P62269,APID
750,CUL2,Q13617,,RS2,P15880,APID
751,CUL2,Q13617,,RS20,P60866,APID
752,CUL2,Q13617,,RS23,P62266,APID
753,CUL2,Q13617,,RS24,P62847,APID
754,CUL2,Q13617,,RS25,P62851,APID
755,CUL2,Q13617,,RS27,P42677,APID
756,CUL2,Q13617,,RS3,P23396,APID
757,CUL2,Q13617,,RS3A,P61247,APID
758,CUL2,Q13617,,RS4X,P62701,APID
759,CUL2,Q13617,,RS6,P62753,APID
760,CUL2,Q13617,,RS8,P62241,APID
761,CUL2,Q13617,,RS9,P46781,APID
762,CUL2,Q13617,,S10A9,P06702,APID
763,CUL2,Q13617,,SAMH1,Q9Y3Z3,APID
764,CUL2,Q13617,,SDHA,P31040,APID
765,CUL2,Q13617,,SDHB,P21912,APID
766,CUL2,Q13617,,SC23A,Q15436,APID
767,CUL2,Q13617,,SPB12,Q96P63,APID
768,CUL2,Q13617,,SPB3,P29508,APID
769,CUL2,Q13617,,SPB4,P48594,APID
770,CUL2,Q13617,,SF3B3,Q15393,APID
771,CUL2,Q13617,,SRSF1,Q07955,APID
772,CUL2,Q13617,,SRSF2,Q01130,APID
773,CUL2,Q13617,,SRSF3,P84103,APID
774,CUL2,Q13617,,SRSF6,Q13247,APID
775,CUL2,Q13617,,SRSF7,Q16629,APID
776,CUL2,Q13617,,MOT1,P53985,APID
777,CUL2,Q13617,,MPCP,Q00325,APID
778,CUL2,Q13617,,ADT2,P05141,APID
779,CUL2,Q13617,,SMAD6,O43541,APID
780,CUL2,Q13617,,SMC3,Q9UQE7,APID
781,CUL2,Q13617,,NSMA3,Q9NXE4,APID
782,CUL2,Q13617,,U520,O75643,APID
783,CUL2,Q13617,,RU17,P08621,APID
784,CUL2,Q13617,,SNRPA,P09012,APID
785,CUL2,Q13617,,RSMB,P14678,APID
786,CUL2,Q13617,,RU1C,P09234,APID
787,CUL2,Q13617,,SMD1,P62314,APID
788,CUL2,Q13617,,SMD2,P62316,APID
789,CUL2,Q13617,,SMD3,P62318,APID
790,CUL2,Q13617,,RUXE,P62304,APID
791,CUL2,Q13617,,RUXF,P62306,APID
792,CUL2,Q13617,,SNW1,Q13573,APID
793,CUL2,Q13617,,LA,P05455,APID
794,CUL2,Q13617,,HNRPQ,O60506,APID
795,CUL2,Q13617,,RBP56,Q92804,APID
796,CUL2,Q13617,,TBC15,Q8TC07,APID
797,CUL2,Q13617,,TBC17,Q9HA65,APID
798,CUL2,Q13617,,TBCD4,O60343,APID
799,CUL2,Q13617,,TFG,Q92734,APID
800,CUL2,Q13617,,THOC4,Q86V81,APID
801,CUL2,Q13617,,TIA1,P31483,APID
802,CUL2,Q13617,,TIAR,Q01085,APID
803,CUL2,Q13617,,TMCC3,Q9ULS5,APID
804,CUL2,Q13617,,TNR6B,Q9UPQ9,APID
805,CUL2,Q13617,,TRA2B,P62995,APID
806,CUL2,Q13617,,TIF1B,Q13263,APID
807,CUL2,Q13617,,TRI44,Q96DX7,APID
808,CUL2,Q13617,,TRIM9,Q9C026,APID
809,CUL2,Q13617,,TITIN,Q8WZ42,APID
810,CUL2,Q13617,,TBA1C,Q9BQE3,APID
811,CUL2,Q13617,,TBA4A,P68366,APID
812,CUL2,Q13617,,TBB5,P07437,APID
813,CUL2,Q13617,,TBB1,Q9H4B7,APID
814,CUL2,Q13617,,TBB2A,Q13885,APID
815,CUL2,Q13617,,TBB4B,P68371,APID
816,CUL2,Q13617,,EFTU,P49411,APID
817,CUL2,Q13617,,THIO,P10599,APID
818,CUL2,Q13617,,UBC,P0CG48,APID
819,CUL2,Q13617,,UBC12,P61081,APID
820,CUL2,Q13617,,UBR1,Q8IWV7,APID
821,CUL2,Q13617,,UBP25,Q9UHP3,APID
822,CUL2,Q13617,,MEP50,Q9BQA1,APID
823,CUL2,Q13617,,YBOX1,P67809,APID
824,CUL2,Q13617,,1433T,P27348,APID
825,CUL2,Q13617,,1433Z,P63104,APID
826,CUL2,Q13617,,TUT4,Q5TAX3,APID
827,CUL2,Q13617,,ZRAB3,Q5FWF4,APID
828,CUL2,Q13617,,H4,P62805,APID
829,CUL2,Q13617,,CISH,Q9NSE2,APID
830,CUL2,Q13617,,ANDR,P10275,APID
831,CUL2,Q13617,,RHG07,Q96QB1,APID
832,CUL2,Q13617,,IMB1,Q14974,APID
833,CUL2,Q13617,,NDRG1,Q92597,APID
834,CUL2,Q13617,,Q81SE4,Q81SE4,APID
835,CUL2,Q13617,,VIF,P12504,APID
836,CUL2,Q13617,,FEM1,P17221,APID
837,CUL2,Q13617,,Q9BKS1,Q9BKS1,APID
838,CUL2,Q13617,,PTBP3,O95758,APID
839,CUL2,Q13617,,VHL,P40337,APID
840,CUL2,Q13617,,COMD1,Q8N668,APID
841,CUL2,Q13617,,ZY11B,Q9C0D3,APID
842,CUL2,Q13617,,ZER1,Q7Z7L7,APID
843,CUL2,Q13617,,HIF1A,Q16665,APID
844,CUL2,Q13617,,NEDD8,Q15843,APID
845,CUL2,Q13617,,CSN5,Q92905,APID
846,CUL2,Q13617,,UBXN7,O94888,APID
847,CUL2,Q13617,,FAF2,Q96CS3,APID
848,CUL2,Q13617,,FAF1,Q9UNN5,APID
849,CUL2,Q13617,,NSF1C,O35987,APID
850,CUL2,Q13617,,UBXN1,Q04323,APID
851,CUL2,Q13617,,TERA,P55072,APID
852,CUL2,Q13617,,CSN6,Q7L5N1,APID
853,CUL2,Q13617,,TCAL1,Q15170,APID
854,CUL2,Q13617,,GCR,P04150,APID
855,CUL2,Q13617,,FOS,P01100,APID
856,CUL2,Q13617,,SHLB1,Q9Y371,APID
857,CUL2,Q13617,,KLD10,Q6PID8,APID
858,CUL2,Q13617,,PRAME,P78395,APID
859,CUL2,Q13617,,KC1E,P49674,APID
860,CUL2,Q13617,,CCD22,O60826,APID
861,CUL2,Q13617,,ARI1,Q9Y4X5,APID
862,CUL2,Q13617,,SEM1,P60896,APID
863,CUL2,Q13617,,CE152,A2AUM9,APID
864,CUL2,Q13617,,D3YY91,D3YY91,APID
865,CUL2,Q13617,,SPTC2,P97363,APID
866,CUL2,Q13617,,SLAI2,Q8CI08,APID
867,CUL2,Q13617,,CSN7A,Q9UBW8,APID
868,CUL2,Q13617,,CSN8,Q99627,APID
869,CUL2,Q13617,,CMBL,Q96DG6,APID
870,CUL2,Q13617,,CAB39,Q9Y376,APID
871,CUL2,Q13617,,PDIA1,P07237,APID
872,CUL2,Q13617,,STOM,P27105,APID
873,CUL2,Q13617,,KCTD5,Q9NXV2,APID
874,CUL2,Q13617,,MRM3,Q9HC36,APID
875,CUL2,Q13617,,F263,Q16875,APID
876,CUL2,Q13617,,CSN1,Q13098,APID
877,CUL2,Q13617,,RBX2,Q9UBF6,APID
878,CUL2,Q13617,,ASB4,Q9Y574,APID
879,CUL2,Q13617,,ARF1,P84077,APID
880,CUL2,Q13617,,FBXW8,Q8N3Y1,APID
881,CUL2,Q13617,,PEBB,Q13951,APID
882,CUL2,Q13617,,CUL1,Q13616,APID
883,CUL2,Q13617,,DCNL3,Q8IWE4,APID
884,CUL2,Q13617,,SP130,Q9H0E3,APID
885,CUL2,Q13617,,CSN3,Q9UNS2,APID
886,CUL2,Q13617,,KEAP1,Q14145,APID
887,CUL2,Q13617,,ARI1B,Q8NFD5,APID
888,CUL2,Q13617,,ARI1A,O14497,APID
889,CUL2,Q13617,,CSN2,P61201,APID
890,CUL2,Q13617,,DNM3B,Q9UBC3,APID
891,CUL2,Q13617,,ARNT,P27540,APID
892,CUL2,Q13617,,NSF1C,Q9UNZ2,APID
893,CUL2,Q13617,,ADRB2,P07550,APID
894,CUL2,Q13617,,SQSTM,Q13501,APID
895,CUL2,Q13617,,TOP2A,P11388,APID
896,CUL2,Q13617,,APBP2,Q92624,APID
897,CUL2,Q13617,,KLDC2,Q9Y2U9,APID
898,CUL2,Q13617,,KLDC3,Q9BQ90,APID
899,CUL2,Q13617,,PCMD2,Q9NV79,APID
900,CUL2,Q13617,,CUL5,Q93034,APID
901,CUL2,Q13617,,LTP,P03186,APID
902,CUL2,Q13617,,POL,P04585,APID
903,CUL2,Q13617,,PTN14,Q15678,APID
904,CUL2,Q13617,,LAGE3,Q14657,APID
905,CUL2,Q13617,,OSGEP,Q9NPF4,APID
906,CUL2,Q13617,,RACK1,P63244,APID
907,CUL2,Q13617,,KLF4,O43474,APID
908,CUL2,Q13617,,VIF,P69720,APID
909,CUL2,Q13617,,MKNK2,Q9HBH9,APID
910,CUL2,Q13617,,RFWD2,Q8NHY2,APID
911,CUL2,Q13617,,DCNL4,Q92564,APID
912,CUL2,Q13617,,DCNL5,Q9BTE7,APID
913,CUL2,Q13617,,PLK1,P53350,APID
914,CUL2,Q13617,,FBXL2,Q9UKC9,APID
915,CUL2,Q13617,,VATB2,P21281,APID
916,CUL2,Q13617,,CTNA1,P35221,APID
917,CUL2,Q13617,,DPYL3,Q14195,APID
918,CUL2,Q13617,,MSH2,P43246,APID
919,CUL2,Q13617,,SYNC,O43776,APID
920,CUL2,Q13617,,F10A1,P50502,APID
921,CUL2,Q13617,,XRCC5,P13010,APID
922,CUL2,Q13617,,XRCC6,P12956,APID
923,CUL2,Q13617,,CSN6,O88545,APID
924,CUL2,Q13617,,UB2R1,P49427,APID
925,CUL2,Q13617,,G1TC10,G1TC10,APID
926,CUL2,Q13617,,SENP8,Q96LD8,APID
927,CUL2,Q13617,,MRM1,Q6IN84,APID
928,CUL2,Q13617,,SKAP1,Q86WV1,APID
929,CUL2,Q13617,,T10IP,Q3SY00,APID
930,CUL2,Q13617,,RHOB,P62745,APID
931,CUL2,Q13617,,VATD,Q9Y5K8,APID
932,CUL2,Q13617,,CPIN1,Q6FI81,APID
933,CUL2,Q13617,,CUL3,Q13618,APID
934,CUL2,Q13617,,NTRK1,P04629,APID
935,CUL2,Q13617,,TADBP,Q13148,APID
936,CUL2,Q13617,,EPOR,P19235,APID
937,CUL2,Q13617,,SLBP,Q14493,APID
938,CUL2,Q13617,,SYCE3,A1L190,APID
939,CUL2,Q13617,,ASC,Q9ULZ3,APID
940,CUL2,Q13617,,NEU2,P01185,APID
941,CUL2,Q13617,,IKZF1,Q13422,APID
942,CUL2,Q13617,,PRA17,Q5VTA0,APID
943,AURKC,Q9UQB9,,HS90B,P08238,APID
944,AURKC,Q9UQB9,,SRPK1,Q96SB4,APID
945,AURKC,Q9UQB9,,LRRK2,Q5S007,APID
946,AURKC,Q9UQB9,,AURKB,Q96GD4,APID
947,AURKC,Q9UQB9,,INCE,Q9NQS7,APID
948,AURKC,Q9UQB9,,BIRC5,O15392,APID
949,AURKC,Q9UQB9,,A2RRN7,A2RRN7,APID
950,AURKC,Q9UQB9,,TACC2,O95359,APID
951,AURKC,Q9UQB9,,CENPA,P49450,APID
952,AURKC,Q9UQB9,,H31,P68431,APID
953,AURKC,Q9UQB9,,FKBP5,Q13451,APID
954,AURKC,Q9UQB9,,CDC37,Q16543,APID
955,AURKC,Q9UQB9,,MYH1,P12882,APID
956,AURKC,Q9UQB9,,MYH8,P13535,APID
957,AURKC,Q9UQB9,,MYH4,Q9Y623,APID
958,AURKC,Q9UQB9,,UBP19,O94966,APID
959,AURKC,Q9UQB9,,TBB8,Q3ZCM7,APID
960,AURKC,Q9UQB9,,CL043,Q96C57,APID
961,AURKC,Q9UQB9,,PRP16,Q92620,APID
962,AURKC,Q9UQB9,,H90B3,Q58FF7,APID
963,AURKC,Q9UQB9,,HS905,Q58FG0,APID
964,AURKC,Q9UQB9,,HS904,Q58FG1,APID
965,AURKC,Q9UQB9,,CDK5,Q00535,APID
966,AURKC,Q9UQB9,,OTX2,P32243,APID
967,AURKC,Q9UQB9,,BIRC7,Q96CA5,APID
968,AURKC,Q9UQB9,,NED4L,Q96PU5,APID
969,AURKC,Q9UQB9,,NEDD4,P46934,APID
970,AURKC,Q9UQB9,,LNX1,Q8TBB1,APID
971,AURKC,Q9UQB9,,BRCA1,P38398,APID
972,AURKC,Q9UQB9,,HS90A,P07900,APID
973,STAT6,P42226,,Q8D0I9,Q8D0I9,APID
974,STAT6,P42226,,Q7CKK4,Q7CKK4,APID
975,STAT6,P42226,,GCSP,Q8ZHI8,APID
976,STAT6,P42226,,EFG,Q8ZJB3,APID
977,STAT6,P42226,,Q81ZF3,Q81ZF3,APID
978,STAT6,P42226,,Q81X21,Q81X21,APID
979,STAT6,P42226,,PNP,Q81WM8,APID
980,STAT6,P42226,,Q81RJ7,Q81RJ7,APID
981,STAT6,P42226,,Q81NS9,Q81NS9,APID
982,STAT6,P42226,,Q81MY7,Q81MY7,APID
983,STAT6,P42226,,GSA,Q5NGB9,APID
984,STAT6,P42226,,Q81NB9,Q81NB9,APID
985,STAT6,P42226,,STAT6,P42226,APID
986,STAT6,P42226,,MAVS,Q7Z434,APID
987,STAT6,P42226,,TBK1,Q9UHD2,APID
988,STAT6,P42226,,EP300,Q09472,APID
989,STAT6,P42226,,NMI,Q13287,APID
990,STAT6,P42226,,CEBPB,P17676,APID
991,STAT6,P42226,,CBP,Q92793,APID
992,STAT6,P42226,,H32,Q71DI3,APID
993,STAT6,P42226,,NFKB1,P19838,APID
994,STAT6,P42226,,PAR14,Q460N5,APID
995,STAT6,P42226,,TIF1A,O15164,APID
996,STAT6,P42226,,DAZP2,Q15038,APID
997,STAT6,P42226,,CEBPZ,Q03701,APID
998,STAT6,P42226,,WWP1,Q9H0M0,APID
999,STAT6,P42226,,RNF12,Q9NVW2,APID
1000,STAT6,P42226,,ANKZ1,Q9H8Y5,APID
1001,STAT6,P42226,,ZN407,Q9C0G0,APID
1002,STAT6,P42226,,ZBTB2,Q8N680,APID
1003,STAT6,P42226,,ZNF92,Q03936,APID
1004,STAT6,P42226,,NCOA3,Q9Y6Q9,APID
1005,STAT6,P42226,,NCOA2,Q15596,APID
1006,STAT6,P42226,,JUN,P05412,APID
1007,STAT6,P42226,,SFPQ,P23246,APID
1008,STAT6,P42226,,LITAF,Q99732,APID
1009,STAT6,P42226,,API5,Q9BZZ5,APID
1010,STAT6,P42226,,EHD1,Q9H4M9,APID
1011,STAT6,P42226,,PDE12,Q6L8Q7,APID
1012,STAT6,P42226,,PGTB1,P53609,APID
1013,STAT6,P42226,,KDM3A,Q9Y4C1,APID
1014,STAT6,P42226,,FCL,Q13630,APID
1015,STAT6,P42226,,MNMG,Q8Z9R8,APID
1016,STAT6,P42226,,Q8D014,Q8D014,APID
1017,STAT6,P42226,,UGPC,Q74R28,APID
1018,STAT6,P42226,,Q7CKD3,Q7CKD3,APID
1019,STAT6,P42226,,Q7CL87,Q7CL87,APID
1020,STAT6,P42226,,Q7CK53,Q7CK53,APID
1021,STAT6,P42226,,Q7CJ44,Q7CJ44,APID
